SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
5987.0,1122.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,meets
6722.0,5852.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,not only a friendly user but also one who understands fully what this project is about
6115.0,6728.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,cleared for adminship excellent work around the pedia
4153.0,811.0,-1.0,4.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the manner in which he was desysopped was a bit strange but his record of arbcom hearings his edit warring with respect to particular articles and the restrictions presently in place regulating his editing all indicate that re adminning him would not benefit the project
6337.0,3782.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,per his promise on irc to help me out with the 5am backlogs on cat
487.0,2303.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,following answer to q10 and q8 ok so we have agreed he comes over like basil fawlty sometimes but i am not seeing bad faith accusations and sniping his aim to help newbies is admirable and the answer to q10 is excellent read all the way to the bottom before you give an answer and do not merely set out to justify the position of the organisation is advice i have been drumming into complaints officers for years
8351.0,8350.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,the user displays a deeper and more useful understanding of adminship than most and his scruples around his voluntary desysopping and standing again for rfa do him credit if i were a bureaucrat i would probably have restored his adminship on the spot since no move was made to remove these privileges in the first place
3010.0,1642.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,as much as i do dislike synergy is inappropriate xfd closings i do not see a way how can that make him a bad admin
1008.0,146.0,1.0,5.0,0.0,3.0,0.0,8.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i have met tom at some of the meetups and got to know that he is a sensible guy i think he d make good use of the tools and they certainly come in handy for otrs work
1740.0,6245.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,a very good user
8253.0,8040.0,-1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per grue and starblind
165.0,706.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,i am pleased to support this nomination i am particularly pleased with the answers provided to all of the questions while being impressed by the answer to my own question very impressed 76 strat
6736.0,7323.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,this dude kicks a
8399.0,4330.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,an excellent contributor calm polite friendly
1217.0,2223.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,i think smashville is trustworthy and should be given the tools the opposes based on recall are
37.0,121.0,1.0,0.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,oh wow you re the guy i voted neutral on last time simply because you did not seem to have a lot of enthusiasm for being an admin while my vote did not really affect the rfa since it was neutral i have regretted it ever since good admins are always a net positive regardless of their activity level you will be a great administrator
6731.0,8890.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,considering your answers i have no choice but to support
2103.0,2101.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,this is not going to pass but you have my support everything looks good a little low on communication in the wikipedia talk arena but other than that i think you d be okay
4403.0,2028.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my interactions with this user and a survey of his contributions indicate that he will use the tools in a mature and intelligent fashion he therefore has my support
60.0,344.0,1.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,speedy tagging in your del contribs looks good to me otherwise per noms and alison
2559.0,4153.0,1.0,1.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,per above
1644.0,7453.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,snfa
1895.0,9513.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,support as before
206.0,4203.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good candidate
2107.0,2101.0,1.0,4.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i would prefer wikipedia be run as a meritocracy instead of a whatever form of government is run by only elders i am going to make up the term presbytocracy i think declining based on age as the only factor is almost as ridiculous as dougstech is opposes jamies93 has improved drastically since her last rfa and would make a fine admin
60.0,189.0,1.0,11.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,useful editor i have enjoyed reading several of her articles
287.0,212.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,with some regret i would need to see some significant recent interaction with other users including collaboration on article creation and improvement and although i do not believe an admin needs to be a premier prolific content creator i do believe that admins need to have at least some nontrivial content experience more than just gnoming i would be much more attracted to your candidacy if you were to get at least one or two good articles under your belt also please take to heart the various concerns that have been raised about the civility issue including disruptive superficial civility or civil pov pushing as described in
3696.0,5152.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,i think i somehow got involved with jd is rfc but can not remember how seems worthy of adminship
4748.0,139.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,very dedicated anti vandalism work has struck me as a potential admin from some of our first encounters with each other i would be happy to work with him in that capacity
828.0,186.0,-1.0,2.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,per logan personally i do not think irc is worth its trouble to me anymore but i hold nothing against users who try to help users off the wiki but being an admin requires a special kind of judgment that i think should ask hm could this be construed as canvassing and answer maybe and maybe not but it would be wise just not to modify my quit message in this case i am disappointed that the candidate did not maneuver wisely sometimes being an admin is about not taking risks and manipulating one is circumstances correctly
5569.0,7136.0,-1.0,5.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,boothy443 err yeah whatever
3682.0,9404.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,maybe not one of the finest pasts but i strongly believe that benon has moved on from those days give him a mop
8005.0,8350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,gladly the heartfelt nature of his apology for the deeceevoice incident makes me sure he won t ever be doing that again
1516.0,111.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,sorry but i do not like the response to q7 what about a clearly compromised account or start suddenly posting child porn pictures
8019.0,5577.0,-1.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per encyclopedia dramatica adminship
1392.0,37.0,1.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,would it be unheard of to invoke
2239.0,344.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thought you were an admin already see no problems
36.0,5.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,solid young editor with over 12000 total edits and almost 7500 to article space i had more that i was going to say but you know what ed is comment immediately above sums it up nicely
37.0,300.0,1.0,2.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,i think you mean well and if promoted you would steer clear of areas where you would feel weak so i think you would be a net positive
3.0,212.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,experienced and trusted long time contributor help with backlogs is always badly needed
2103.0,1271.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,edit conflict running rfas two weeks in a row is not a sign of having a good understanding of the community i opposed your last rfa
1093.0,9144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,because admin should be no big deal right
440.0,2207.0,1.0,12.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no reason not to
97.0,9522.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no evidence admin tools will be misused
27.0,714.0,1.0,11.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i am seeing plenty of knowledge of the way things are supposed to work good answers to questions a very practical and sensible approach to afds etc and a collegial approach to discussions
1596.0,398.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,strong editor has matured a lot since i first saw him on wiki
8222.0,798.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,i even went to the permission log to see if he was not a sysop already
31.0,5863.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,qualified candidate good contributions and answers interested in areas where we need more admin attention as ever this does not mean that i agree with every word the candidate ever wrote or in this case with every image call the candidate ever made
611.0,536.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,yuuuuup all my interactions with the nominee have been positive
497.0,1192.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unconvinced about the opposes as well if we can not trust an user with such background expertise and global flags who is doing a great job here as well who should deserve our support then
2487.0,413.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,won t abuse the tools
68.0,2153.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,another very useful editor will be good with the mop
2705.0,1031.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i have to come out of my semi retirement to support such a qualified candidate my experience in the past was nothing short of glowing
1676.0,8045.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,eh sure we had a long conversation on irc about what he does what he is done and what he can do and i am persuaded
8371.0,8506.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,my god i was almost positive i would already supported per tawker
1301.0,599.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,i have had only positive experiences with wtt and am sure he will be a level headed and helpful admin
2187.0,2877.0,1.0,0.0,3.0,0.0,0.0,22.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a great editor who is unlikely to abuse admin tools
4274.0,3207.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the noms outline the good characteristics of the candidate very well clueful answers to the questions great article work friendly and patient manner i think you will be a great admin
4772.0,8377.0,-1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the experience at wikinews looks attractive but the wheel warring there combined with the lack of experience here makes me cautious
300.0,176.0,1.0,3.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no concerns raised here good luck
2390.0,4203.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,concerns on the first rfa were completely blown out of proportion
567.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,as nom
165.0,1150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,yes
3195.0,1943.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i have re reviewed the candidate is contributions and i have given a second look at what the opposition has to say i have decided to switch to support up from neutral because it has become painfully obvious that the candidate is more than qualified to be an admin and that the concerns being raised do not adequately define reasons for apprehension about his ability to handle the responsibilities of this position for starters undead warrior has created over 100 new entries yes they are on the shortish side but i would rather have a succinct stub or a solid start article than a padded flabby longer piece sometimes you achieve more with less the fact that he is filled a void in our coverage by creating these 100 articles does not seem to be acknowledged to that i openly say thank you to undead warrior for taking the time to research write and upload all of this information the attempts to question the candidate is ability have included the citing of 3 csd tags not 13 not 30 not 300 but 3 and a single afd based on an admittedly obscure figure in us history let is remember that csd is highly imprecise and subjective i have seen articles with references to major media deleted by admins who insisted they were right while unreferenced articles with blatantly bogus information are kept because there was a micrometer of possible notability mentioned in a fleeting sentence of all the arenas in wikipedia this one is the most freewheeling and i have seen no evidence that undead warrior is a one man wrecking machine in this part of the project as for afd c mon do you know anyone who is maintained a 100 perfect score in bringing articles to deletion putting up a bum nomination goes with the territory that is why we have the ability to withdraw nominations and give out barnstars for article rescue the original concept of adminship is supposed to be no big deal yet too often these rfa discussions devolve into creating big deals where none exist last week we had a candidate who was set upon because of two indelicate sentences out of more than 13000 edits today we have a candidate being challenged because of three csd tags and an afd out of more than 9000 edits the question should be
5852.0,2705.0,1.0,10.0,1.0,0.0,0.0,30.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,great user
97.0,8377.0,-1.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the blocking incident at wikinews is bad news sorry
8040.0,97.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,my experience with mongo was via
365.0,1639.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,a browse through the f is contribution history shows nothing but positive work
6727.0,2705.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,per well the nom about covers it does not it
43.0,7604.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,due to his handling of the utterly ridiculous amount of questions
2408.0,538.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,trustworthy user with a
5846.0,3870.0,1.0,7.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,does anyone really believe werdna cannot be trusted with the sysop tools
1122.0,4866.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,last minute support thousands of awb edits repetitive and boring task show dedication to the project meets my 2k edit and civility requirements multilingual too nice
858.0,536.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,all looks good
2221.0,4108.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,concerns about
6335.0,8573.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,looks good
5400.0,8013.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,actually being a stickler for grammar is one more reason to support for me
2705.0,7742.0,-1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per mark and tyrenius
5764.0,6160.0,1.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,as nom
2081.0,8402.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,no questions asked this support does not affect your statutory rights cash equivilant for this support
4252.0,4783.0,-1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sorry but i am uncomfortable with the way you are using test warnings take a look at
206.0,6095.0,1.0,3.0,0.0,2.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good editor
5301.0,7456.0,-1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,per concerns raised above
2187.0,2553.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no concerns here a great editor
10191.0,522.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,would make a great admin
3450.0,5400.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,good editor seems non crazy
2101.0,3119.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a very hardworking helpful milhist member hey that project seems to turn out good editors competent for the admin tools
599.0,1008.0,1.0,2.0,0.0,0.0,0.0,13.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,ec ec support the ego trip seriously has anything made you think you shouldn t be an admin hj you are exactly what i look for in an admin and an editor i know of a fair few editors that model themselves on you do not get a big head or anything but without a doubt you have my support
3450.0,238.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,after vacillating a bit on my lingering doubts about carnildo concerning the rashness of action and resulting rancor and ill will generated during the contentious times which resulted in the arbcom sanction the facts are that carnildo is vast amount of beneficial work outweighs his controversial role in the wheel warring that occurred regarding the retrospectively minor issue of a type of user box absolutely unattractive behaviour from some of the active participants that day to be certain i am also certain that carnildo is future work when re instated will be most closely scrutinized by interested wikipedians at large and affected parties in particular safe as milk imho
8350.0,9332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,unless someone here can show me a damn good reason to remove it here is mine
7075.0,8350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,he has my full confidence
804.0,126.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,i was looking for something that would lead me to oppose but couldn t find any that resonated with me i think buggie111 will make a good sysop nevermind xe is worrying answer to q13 furthermore i feel compelled to cancel out snottywong is assumption of bad faith and otherwise ridiculous oppose merry christmas
1763.0,3008.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,on irc the user cursed at me and told me to retire again over a minor dispute he blew totally out of proportion wikipedia does not need that sort of behavior as an admin
5400.0,8067.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,most definite support yeah
4111.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,per reasons and answers to questions above also q4 redirects to wikiproject aircraft and not ignore all rules
134.0,375.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,as many others have commented i do not have any doubt that mzmcbride is intentions are good but mzmcbride is judgment is another matter and i was concerned with the manner in which the blp issue went down the decisions made in each step from providing the information to responding to initial queries raise enough flags that i can not support
8614.0,8045.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,we need more admins not less
5014.0,3942.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,reviewed edits although unusual it seems explained by the large amount of vandal fighting few interactions but those that i have seen are positive
3195.0,4904.0,-1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,based on an absurdly low level of input on this project both in terms of quality and quantity i have to state that i am utterly baffled
300.0,2487.0,1.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,experienced editor who is willing to learn knows what he is doing
7456.0,9917.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i would like to see more user talk edits and not just vandalism warnings and perhaps more article talk edits would help too they re important in gauging the communication and people skills you will need as an admin in addition your reversions often are not followed by warnings to the talk pages of the vandals as a side note i do not consider january 2005 through february 2006 active months but perhaps i am nitpicking on those last few months
602.0,93.0,1.0,2.0,1.0,1.0,0.0,13.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,i think i am with pedro here but i do not wish to speculate on the precise reasons for this rfa i think sarek is a fine administrator who has the courage to make sometimes difficult decisions scott mac is oppose below has merit as well but if you can not judge for yourself is not in my opinion the proper assessment
5863.0,4259.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,i looked at his comments on kylu is rfa and honestly i am not sure what the fuss is about i do not really agree with everything he said you can not really expect someone to already be doing administrative type things before becoming an administrator because well they are not an administrator but still nothing there raises a red flag i have looked at his edits
256.0,2101.0,-1.0,7.0,1.0,1.0,0.0,13.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,per mazca as well as the answer to xeno is usual question any admin should never decline an unblock request to a block that they themselves made also seriously guys age does not matter think of every editor in this wiki as anonymous in fact that is why many of us made accounts to begin with to be anonymous
2276.0,1222.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moni3 has an excellent grasp of policies as they relate to articles i have no doubt that anyone who can understand and implement the intricacies of the
9.0,239.0,1.0,2.0,1.0,1.0,0.0,29.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,clean block log no indications of assholery i like the tone of the answer about the copyright file uploading boo boo hey every one of us here has fucked up a time or ten being able to acknowledge mistakes and learn from them is the key thing good case made for having use for the tool box there is one 1 problem though and that is an extremely low edit count and short duration at wp i truly think it takes a couple years to learn the ins and outs of the culture ordinarily this is the sort of think that would put me in the notnow camp but i figure having ironholds vouch is worth 10000 edits and a year in itself in round numbers there ya go
6424.0,710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,looks good to me good luck to you
93.0,2108.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,per testimony above re
345.0,135.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,per the numerous instances of poor judgement the plagiarism itself was forgiveable but not the subsequent events someone with an admittedly weak understanding of copyvios shouldn t have returned to editing anonymously
1625.0,2682.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,i see nothing wrong in q4
5852.0,8290.0,1.0,8.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,great user
165.0,404.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,while i could see myself neutral per the valid considerations below this is a perfect example where the nomination and above endorsements are sufficient proof that support is a better inclination
539.0,577.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the times i have interacted with you have been pleasant your csd work looks good
2458.0,5033.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,mercury is no monster sure there were some contentious and rash decisions of late but nothing really bad i do not even think he gave up the mop in controversial circumstances
43.0,4403.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,do not see any problems
429.0,10068.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bring in the func
